,label,text
5540,4,"Tweet #30: @Fouzan Khan tweeted ""RT @Godmade__: A very sad day for Police & Pakistan5 policemen embraced martyrdom in lahore blastAn ASI has been martyred and 2 policemen…"""
5541,3," #36: @VirginieLacasse ed ""@Faux_Dan_ @Yaminatoday @glowtree3 @Vanquish09 @loyal_meena @dash4442 @westthebest07 @darkwitchvibe @tralarlarlarlar @Hammertonhal @NeverlandSurvi1 @AltConservative @DANIREEDALL @At82310204 @MikeSmi30221998 @Pyewalker @ncanarchist @Nessie43 @DespicableDrew @Mizerygutz @lisacleveland70 @ObserverReport @Lazycat48576974 @bearitable @JaimieD12 @I_am_agent_Dan @davo_ww @Thedevi20133568 @MelSunRose @hellshousewife @jacarpb @JoncaCarroll @Dayzeechains @HaileSe85271845 @_GemArt_ @Bonzo2351 @suckawuckachewy @LilMissK111 @flowersinhaire @Godlikeredtrash @missme_melissa @BeahlMonica @SammiJT83 @_MJBeLike @JisWhy @Graeme81140668 @sufchuzka @djbaby2009 @NikTooke @roboemjay Why hell no, if you believe false accusations of abuse you must believe false accusation of fathering"""
5542,3," #41: @H2BUNNY. ed ""RT @_missthangggg: my happiness is the only thing that matters to me rn"""
5543,3," #58: @Christopher Wheeler ed ""RT @doctor_oxford: Dear Mrs May,Thank you for your helpful analysis of what we, the British people, want. In fact, the local election r…"""
5544,1," #53: @francesco ed ""@Mediaset LA Boldrini ha tanto buon tempo in questo periodo: i suoi fans stanno pubblicando in rete quintalate di selfie e fotografie di cattivo gusto che ci vengono fuori dagli occhi e ci hanno fatto venire la nausea! La consiglio di fare qualche selfie anche con Rocco Siffredi."""
5545,4," #44: @Hannah Beth Hamilton ed ""RT @KOSullivanIT: As bad as feared: Nature declining at unprecedented rate ‘with grave impacts on people likely’ @IPBES global assessment f…"""
5546,4," #13: @Al-haji Ismail ed ""Utd's McTominay shows dejection by sitting on bench after dra https://t.co/yHQLZ3lXIo"""
5547,3," #34: @; lethyce ; #LAYxVLTinNYC #XINGALA ed ""@Minjongin_ hello!!!! happy birthday, cheer up! 💖💖 ily!!!"""
5548,2," #42: @WORLD POST ed ""RT @relationshi2_: https://t.co/AvHIrLh71X"""
5549,4," #33: @annie van leur ed ""@RealJL33 If Trump is so innocent and so exonerated, why does he even give a damn?  An innocent person would smile and say, ""bring it on!"" He always behaves as though he's guilty."""
5550,4,"Tweet #80: @Prof Joanne Begiato 🇪🇺 tweeted ""@cat_oakley I have just sent off my book manuscript yesterday and silently weeping that I hadn't read this before I did. I work on bodies, and think your focus on rejuvenation rather than degeneration is great. I shall enjoy reading!!"""
5551,2," #35: @Henry C. Sloan II ed ""RT @jsolomonReports: Did you know three separate terror plots that were disrupted in the last year have been connected back to Iran by West…"""
5552,0," #49: @Ian Davis ed ""RT @midsomerplots: A cryptocurrency startup founder is found encased in a giant candle. Suspicion falls on Broughton’s Shaft Appreciation S…"""
5553,4," #12: @Clam/くらむ ed ""@MCO_Gapple サブ垢で"""
5554,0,"Tweet #46: @iam_farrukh tweeted ""RT @Syedees: the most irritating sentence in ramadan .. when we r childs..""roza kaha rakha "" fridge me ?"""
5555,3," #29: @Sirwan ed ""RT @Zel_Core: ZelCore is pleased to announce the integration of the @Ravencoin asset layer. Over 19,000 assets will be available in ZelCore…"""
5556,3," #10: @🦁🦁Jaydeep mahala🦁🦁 ed ""RT @MSGians7: With the pious blessings of Saint Dr @GurmeetRamRahim Singh Ji @DeraSachaSauda is known as ""True Blood Pump"" where millions o…"""
5557,3," #14: @Moonchild Kat’🌔 with luv | 4000%💜 ed ""My le petit prince joonie❤️Thanks @HoneyJoonie94 님 for always capturing the beautiful moments of joon, can always feel your deep love towards joon!!❤️ Always feel warm and happy to see your posts, you’re my favourite fan site!! Support you always❤️ :))) 수고했어요❤️ https://t.co/lo7CJ5rgya"""
5558,0," #57: @Dylan Holland ed ""RT @nottacotico: let’s settle this here and not at the family function... might get heated Rt bagsFav cornhole https://t.co/YBqGmq9Lsu"""
5559,4," #9: @eyes-on-the-moon ed ""RT @poopheyy: Lisa: We're best friendsJisoo: *hums music with Lisa*Jennie: 👀 UNNIE YOU'RE DOING WITH OTHER PEOPLE NOW....! You just sing…"""
5560,1," #26: @Chris Wright ed ""RT @aimeeterese: Ladies splashing their asinine antagonism toward men all over the timeline are showing their sterile, ruling class hand. M…"""
5561,5," #72: @Kalevi ed ""RT @chunkymark: 3-0 down!!!!  Liverpool stun Barcelona stun the World by beating Messi and the Spanish champions FOUR NIL!!!! 😱 Believe!!!…"""
5562,4,"Tweet #54: @🍀🌿Aithne With Luv 🍁🍂 tweeted ""RT @btstranslation7: + we’ve got korean, english, chinese, & portuguese textthe tone isn’t as bright, it’s regretful or it has the spirit…"""
5563,0," #2: @✨Soraya ed ""RT @relationshipsdw: You will offend, upset, and displease a lot of people when you start doing what's best for you. Keep going. You will m…"""
5564,0," #73: @𝔽𝕚𝕟𝕠 ed ""@tom_mcghee @mufcshirts Remember when everyone used to get outraged about Goldbridge!? Then it turned out that he wasn’t real - he was a character invented by a media company, to say stupid things and drive stupid United fans to his clickbait site? https://t.co/wktvj4M2LF"""
5565,3," #57: @jihan. ed ""@womanfeeds versatile ke oren gitu, kalo assertive ke peachy"""
5566,4,"Tweet #69: @Phil Duran tweeted ""RT @shannonrwatts: .@dloesch gets in full makeup and rushes to satellite studio to...checks notes...accuse me of politicizing a tragedy. Go…"""
5567,3," #1: @Esquire*Attire ed ""[https://t.co/yVSNj4mWmc] CENTURY Brave Open Face Boxing Helmet Size L / XL  #ebay https://t.co/Kr13oh40rh"""
5568,1," #48: @Kjell L ed ""RT @JonathanBessou: Sossarna har systematiskt i skymundan nedmonterat den svenska rättsäkerheten. sicken tur att vi va 60% av Sverige röst…"""
5569,3," #51: @明 日 華 ed ""RT @JUMP_0924arioka: #ありのんむーびー平成が終わってしまう今こそ見てほしい！2分20秒でわかるHey!Say!JUMP👏👏BGMは令和1発目に発売されるJUMPの新曲、Lucky-Unluckyです！#平成最後#平成ありがとう #HeySayJU…"""
5570,2," #48: @Rawan El Masry ed ""Excess stress and anxiety about my to do list is driving me to do absolutely nothing and so now im resting in the library Ffs if anyone knows how to solve this mood please tell me"""
5571,3," #37: @Magentaxx ed ""RT @dog_rates: This is Bulleit. He was born with a back deformity compressing his spinal cord. As he grows it will continue to paralyze his…"""
5572,4,"Tweet #70: @चौकीदार Amarendra K Pandey 🇮🇳 tweeted ""RT @atahasnain53: Very unfortunate and regretful. Probably Ex Chindits area in Shivaliks; gorges do exist there. As former DS at IMA I can…"""
5573,4,"Tweet #25: @Neeraj Singh Tanwer tweeted ""RT @NoaHakim: We just had a minute of silence in the embassy @IsraelinIndia🇮🇱🇮🇳, commemorating the Israeli #MemorialDay.Today we all in #I…"""
5574,2," #32: @Jerome Manyema ed ""@SSBUNews please bring me the knight in smash...i need this"""
5575,3," #8: @CoDキチガイbot ed ""JOYFUL_BOY「写メをオカズに使用するのは悪用ではない。活用だ。」"""
5576,3," #4: @𝙎𝙩𝙖𝙣𝙙𝙞𝙣𝙜 𝙨𝙩𝙞𝙡𝙡 𝙞𝙣 𝙬𝙖𝙞𝙩 💔 ed ""Jiyong would have made a statement. The perfect combination of chic and classic. Simple but bold.This outfit is from the Chanel Collection des Metiers d'Art 2016/17: Paris Cosmopolite. https://t.co/N9cmy3xUEI"""
5577,3," #54: @クエレブレ ed ""助宗さんお迎え！！#天華百剣 https://t.co/BcG4fvgx18"""
5578,4,"Tweet #62: @Diel Statice. Tragedy tweeted ""이곳에 와서 할 짓이 없다보니 책만 읽게되더군요."""
5579,1," #94: @FXIntradia Community ed ""New post in Actualidad FXIntradia Community: USD/JPY permanece limitado por debajo de 110.85 en medio de la aversión al riesgohttps://t.co/HLCHmzoLQRLa recuperación del par USD/JPY continúa encontrándose con nuevas ventas cerca de la resistencia de 1… https://t.co/2oPLnJs5TB"""
5580,1," #62: @Kevin vILLa ed ""@JekoJekoUEM Kotaku is full of SJWs. They are not journalists, they are activists. They are a shame to journalism."""
5581,4," #25: @Jack Is My Cat ed ""RT @extexcali: @BetteMidler we are witnessing the end of America as we know it.  I am very sorrowful and sad."""
5582,0," #20: @J🇺🇸🇮🇱🇺🇸 ed ""RT @Tombx7M: The Democrats are suffering from fast and furious memory loss#Tcot #ccot #WWG1WGA #Trump #QAnon #MAGA #KAG  #FoxAndFriends #…"""
5583,0," #13: @. ed ""@yagaltiny I know you was heated lol, hopefully everything works out in your favor"""
5584,4," #10: @»Jan« ed ""@shochi_hh @sweschu @torsten_hautnah @Trouble_X89 @AlexCrss @GruenerYoshi @uhmhello @benutzername88 @highspin87 @Chris0Cross @ChrisF5291 @bjoern_aigudewi @RoyalTS86 @eisbaer91 @_olivergr @typderet @huui_buu @rbrtkrgr_ @DominikKorthaus @19_Adrian_97 @Posaunenhuper @philipp_hh_ @Vav4ta @nordkurvenliebe Made my day 😂😂"""
5585,4," #46: @IIK ed ""Peace: A Calm and cool person Has a face like a treasure And pleasant as morning light Is always filled with pleasure Don’t fret, don’t cry Don’t let life go dry Anger will bring nothing but sorrow But peace my little girl or boy Will surely bring you… https://t.co/PeGevz9TPc https://t.co/ZGvr9BZBMK"""
5586,3," #77: @AIDANOBRIENFANSITE ed ""@MarkScullyJC @SueMaguire3 Mark it was not meant to be critical I'm sorry you have taken it that way but your headline that day was Galileo to draw a classic blank in 2019 how was I misrepresenting you i simply took a screenshot of your own article, It was a bold statement and I was just having fun with it"""
5587,1," #31: @Troy Priestly ed ""RT @Schuldensuehner: Risk aversion hits Emerging Markets w/ #Turkey Lira drops beyond 6 per Dollar and Turkey 10y yields jump >19%. https:/…"""
5588,0," #18: @DonnaLou ed ""@kadeyobe10 Maddie must have done something to displease them! Like try to record her own songs or something. She’s not performing on the finale either."""
5589,4," #65: @Lauren Grint ed ""... 싫어. 당신이 죽는다는 건... 정말 싫어."""
5590,4,"Tweet #28: @Sugar. tweeted ""Ever miss yourself? The person you were before you became depressed? Before you start hating yourself? Before you wanted to die? I do."""
5591,3," #41: @談合系生主よいどれ ed ""Dark Devotionおもしろそう　ソウルぽいローグ系かいいな"""
5592,4," #22: @Ogunyemi Bukky ed ""RT @OgbeniDipo: “School na scam.” You must be thinking you were born in California, Manchester or Manitoba. Better don’t play yourself.…"""
5593,4," #8: @Tomo（도모코）💎 ed ""RT @hyukaa44: 190504🇲🇾[THE D&E] in KUALA LUMPUR☁️ Gloomy☁️#TheDnEinKUALALUMPUR#SUPERJUNIORDnE#Eunhyuk #은혁 https://t.co/ZahFDhkVS4"""
5594,3," #3: @Rakhi Chopra ed ""RT @TawdeVinod: #RamadanKareem to all my Muslim brothers and sisters. Hope this blessed month brings peace and happiness to all.#RamadanM…"""
5595,4,"Tweet #14: @TheAwesomeBee tweeted ""RT @Jamie1km: This is hilarious and makes me incredibly depressed at the same time. https://t.co/d1sfiI3ID7"""
5596,4," #13: @[개위]탈덕하지 못해 슬픈 짐승 ed ""RT @sumisumisu81: モーさん「びびったじゃねーか！！！！！！！！」 https://t.co/Kz3up35maX"""
5597,3," #1: @KBG (Chowkidaar) ed ""@gynec Actually Indian round face par yeh extra bold look nahi fit baithta hain.Itni samjh to honi chahiye."""
5598,4," #29: @Stefan Scherer ed ""@NativeWired I tend to get teary-eyed watching this talk. So be warned, emotional reaction/sadness most likely. Still, at the same time imo inspirational and one of the best ted-talks I know: The beauty of being a misfit  https://t.co/YcTpxwOPjI"""
5599,4,"Tweet #40: @Kudakwashe Musarurwa tweeted ""@iamE_gorg My heart is paining me. We need to sell Coutinho, Dembele, sign back 🔙 Neymar, and CR7"""
5600,4," #9: @Angela J ed ""RT @theaqil_: Words To Use Instead Of Sad"
5601,4," #86: @nkj ed ""てく人が最低限"""
5602,3," #51: @Jazzyy🥭 ed ""RT @kinggjae: lmfao forget cleats when you changed the color in yo cheer shoes if was overrr 😂 https://t.co/MstcmAYmPf"""
5603,4,"Tweet #8: @Hadassah ☿ Chayim 🇮🇱✡️🇺🇲🏳️‍🌈🐘 tweeted ""RT @HenMazzig: Israel Memorial Day.Mourning:23,741 fallen soldiers 3,150 Israeli civilian victims of terror.We count each one, because…"""
5604,3," #54: @محمد صلاح 🇪🇬 ed ""RT @Iabneh: Imagine going to heaven after you’ve lived your life being a pious and decent person and god is like “nah dawg u bent too low w…"""
5605,3," #24: @∆Moon Princess∆ ed ""saw a post that said ""we're all trying to bust a nut in this world, whether it be sexual nut, spiritual nut, health nut, career nut, success nut"" and it reminded me of @CozyHousePeyton im tryna bust a ""im done w school nut"""""
5606,4,"Tweet #58: @Clive Deacon tweeted ""RT @AmandaNunnC5: Police are looking for this man after an 89-year-old had her OBE medal stolen during a burglary at her home. The suspect…"""
5607,3," #7: @Aku ed ""RT @bundanyahyunjin: karena aku tidak kaya alias misqueen ehe... dan karena si kesayangan aku akhirnya ada kabar aku mau GA pulsa 5k buat s…"""
5608,4,"Tweet #46: @FMM-IB World School tweeted ""RT @MichaelWaySkinn: We @ycdsb mourn the loss of Jean Vanier founder of @larcheintl & namesake for @JeanVanierCHS https://t.co/HzphT7tsHa"""
5609,1," #70: @Will ed ""RT @ScottforFlorida: That a sitting Congresswoman doesn’t understand sarcasm would be embarrassing to the institution if you hadn’t embarra…"""
5610,4," #22: @Sarah Knight ed ""@lucyfrancis_tri I know....that’s why I think it’s so funny that people get so upset about it! I’d never even noticed!"""
5611,4," #5: @ToMaKi ed ""@FrappMocha Aria of Sorrow was amazing. It is my favourite Castlevania of all time, the system and gameplay made it lovely to playthrough. The music stood out in a fantastic way. The ambiance of it to me is something I still seek. Dawn of Sorrow was just as impressive or better. I need more. https://t.co/6OPTNePqvn"""
5612,3," #54: @Elizabeth🍫 ed ""RT @KevinLangue: In a world where you can be anything, be kind :)"""
5613,3," #74: @Pope Francis ed ""Virgin of the #HolyRosary, help us to be of one heart and one soul, a holy people journeying toward our Heavenly home."""
5614,3," #14: @Lifegiva ed ""RT @DamylolaOmolusi: The emphasis of head covering was to teach submission and modesty for women in marriage. https://t.co/RTOknOhedY via @…"""
5615,3," #14: @Rosie Anderson ed ""RT @1followernodad: Bold of Anna Wintour to pick “undistributed wealth” as the Met Gala theme for the 23rd year in a row."""
5616,4," #61: @Metaphysician ed ""@TheOnion Knew it."""
5617,4,"Tweet #44: @georgie wren tweeted ""If none of the girls come see james morrison with me i will do absolutely nothing but would be very upset"""
5618,5," #42: @BICTH ed ""Again, I am a pseudo-pro so my hopeful ass goes ""what hasn't?"" and this fucking old-timer FLUNG HIS SHIT. Now I'm standing there, in shock, just trynna get my paycheck so I can go home and smoke cause I sure as hell was gonna need to after this"""
5619,5," #46: @ウィンド@이쁜말 쓰기 ed ""@Leian_kma 이번 방도 역시 가희가 6코때 300퍼짜리 안내는거 보니 탈주다 (빠른 탈주"""
5620,2," #23: @In Bogado † ed ""RT @RowaIty: Cuando Callie Torres dijo ''No la amabas. Solamente no querías estar solo. O, simplemente, era buena para tu ego. O te hacía s…"""
